일시,기온(°C),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),강수량(mm),적설(cm),전운량(10분위)
2022-03-10 12:00:00,12.7,0.7,320,28,1007.7,1.0,2.47,,,7.0
2022-03-10 13:00:00,14.2,1.1,230,23,1006.9,1.0,2.63,,,7.0
2022-03-10 14:00:00,15.3,0.8,180,21,1005.9,1.0,2.41,,,7.0
2022-03-10 15:00:00,16.2,1.6,230,16,1005.2,1.0,1.97,,,7.0
2022-03-10 16:00:00,16.3,2.2,290,19,1004.6,1.0,1.54,,,6.0
2022-03-10 17:00:00,15.7,1.7,290,20,1004.2,0.4,0.75,,,8.0
2022-03-10 18:00:00,14.7,0.8,270,23,1004.0,0.0,0.28,,,7.0
2022-03-10 19:00:00,10.5,0.2,0,32,1004.7,0.0,0.01,,,6.0
2022-03-10 20:00:00,8.6,0.1,0,41,1005.3,,,,,7.0
2022-03-10 21:00:00,7.1,0.3,0,40,1005.5,,,,,5.0
2022-03-10 22:00:00,6.8,1.9,90,40,1005.2,,,,,6.0
2022-03-10 23:00:00,5.8,1.3,90,41,1005.1,,,,,7.0
2022-03-11 00:00:00,3.5,0.3,0,48,1005.0,,,,,4.0
2022-03-11 01:00:00,2.2,0.2,0,54,1005.2,,,,,7.0
2022-03-11 02:00:00,1.1,0.2,0,58,1005.2,,,,,6.0
2022-03-11 03:00:00,0.8,0.4,0,62,1005.0,,,,,0.0
2022-03-11 04:00:00,-0.4,0.1,0,65,1005.1,,,,,0.0
2022-03-11 05:00:00,0.3,0.7,70,66,1005.4,,,,,0.0
2022-03-11 06:00:00,-0.9,0.1,0,71,1005.8,,,,,1.0
2022-03-11 07:00:00,-0.4,0.0,0,73,1005.7,0.0,0.0,,,0.0
2022-03-11 08:00:00,2.1,0.0,0,66,1005.8,0.5,0.2,,,0.0
2022-03-11 09:00:00,5.2,0.1,0,55,1006.2,1.0,0.89,,,5.0
2022-03-11 10:00:00,7.2,0.1,0,48,1006.4,0.2,0.83,,,9.0
2022-03-11 11:00:00,8.9,0.6,250,45,1006.3,0.0,0.91,,,9.0
2022-03-11 12:00:00,11.5,0.4,0,41,1005.6,0.0,1.4,,,9.0
2022-03-11 13:00:00,13.3,1.1,250,47,1004.6,0.0,1.13,,,10.0
2022-03-11 14:00:00,15.6,0.8,250,51,1003.0,0.8,2.25,,,1.0
2022-03-11 15:00:00,16.4,0.9,290,48,1002.2,1.0,2.2,,,6.0
2022-03-11 16:00:00,17.0,1.0,140,46,1001.7,1.0,1.45,,,6.0
2022-03-11 17:00:00,16.6,0.8,320,50,1001.7,0.5,0.6,,,5.0
2022-03-11 18:00:00,16.1,0.9,320,51,1002.1,0.3,0.25,,,6.0
2022-03-11 19:00:00,15.0,0.0,0,54,1002.4,0.0,0.02,,,8.0
2022-03-11 20:00:00,13.3,0.0,0,58,1002.5,,,,,6.0
2022-03-11 21:00:00,12.8,0.1,0,64,1003.1,,,,,5.0
2022-03-11 22:00:00,10.4,1.1,90,69,1003.6,,,,,7.0
2022-03-11 23:00:00,9.9,1.4,90,73,1003.5,,,,,5.0
2022-03-12 00:00:00,8.0,0.3,0,80,1003.5,,,,,5.0
2022-03-12 01:00:00,6.5,0.0,0,85,1003.6,,,,,1.0
2022-03-12 02:00:00,5.6,0.0,0,87,1003.9,,,,,5.0
2022-03-12 03:00:00,4.9,0.4,0,89,1003.5,,,,,6.0
2022-03-12 04:00:00,3.8,0.2,0,90,1003.9,,,,,0.0
2022-03-12 05:00:00,4.1,0.6,20,93,1003.3,,,,,1.0
2022-03-12 06:00:00,4.4,0.0,0,92,1003.8,,,,,4.0
2022-03-12 07:00:00,3.5,0.0,0,93,1004.2,0.0,0.0,,,7.0
2022-03-12 08:00:00,6.2,0.0,0,91,1004.5,0.0,0.1,,,10.0
2022-03-12 09:00:00,7.5,0.0,0,83,1005.1,0.0,0.31,,,10.0
2022-03-12 10:00:00,9.7,1.1,250,74,1004.1,0.1,0.82,,,10.0
2022-03-12 11:00:00,12.5,1.1,250,66,1003.4,0.2,1.36,,,9.0
2022-03-12 12:00:00,16.2,0.8,250,55,1002.2,0.7,2.12,,,7.0
2022-03-12 13:00:00,18.4,1.0,290,50,1001.1,1.0,2.44,,,6.0
2022-03-12 14:00:00,19.8,0.2,0,48,999.9,0.6,1.78,,,7.0
2022-03-12 15:00:00,19.9,1.5,250,46,999.6,0.3,1.13,,,8.0
2022-03-12 16:00:00,19.6,2.2,250,50,999.2,0.0,0.29,,,10.0
2022-03-12 17:00:00,19.3,2.6,230,53,998.9,0.1,0.24,,,10.0
2022-03-12 18:00:00,18.6,3.2,270,60,999.3,0.1,0.13,0.0,,9.0
2022-03-12 19:00:00,17.6,1.4,270,65,998.6,0.0,0.01,,,7.0
2022-03-12 20:00:00,16.6,0.5,270,69,998.9,,,,,9.0
2022-03-12 21:00:00,14.7,1.0,110,74,998.5,,,,,6.0
2022-03-12 22:00:00,14.1,0.8,90,76,998.5,,,,,9.0
2022-03-12 23:00:00,15.3,0.6,140,72,997.9,,,,,10.0
2022-03-13 00:00:00,14.7,0.5,70,70,997.1,,,,,9.0
2022-03-13 01:00:00,14.3,0.0,0,68,997.1,,,,,10.0
2022-03-13 02:00:00,14.6,0.2,0,68,997.4,,,,,10.0
2022-03-13 03:00:00,16.5,1.7,250,57,996.8,,,,,10.0
2022-03-13 04:00:00,16.6,2.9,230,59,996.5,,,,,10.0
2022-03-13 05:00:00,12.1,0.1,0,88,997.4,,,,,10.0
2022-03-13 06:00:00,12.1,0.3,0,91,997.2,,,15.9,,10.0
2022-03-13 07:00:00,12.1,0.1,0,91,996.7,0.0,0.0,,,10.0
2022-03-13 08:00:00,13.1,1.1,90,93,996.5,0.0,0.0,,,10.0
2022-03-13 09:00:00,12.6,0.4,0,90,996.7,0.0,0.01,8.1,,10.0
2022-03-13 10:00:00,13.3,0.4,0,95,996.6,0.0,0.09,,,10.0
2022-03-13 11:00:00,14.5,0.9,230,94,996.4,0.0,0.24,,,10.0
2022-03-13 12:00:00,14.6,2.1,230,89,995.8,0.0,0.27,4.1,,10.0
2022-03-13 13:00:00,14.1,1.2,270,88,995.3,0.0,0.14,,,10.0
2022-03-13 14:00:00,13.8,0.0,0,91,994.7,0.0,0.12,,,10.0
2022-03-13 15:00:00,13.8,0.7,320,95,995.3,0.0,0.06,2.0,,9.0
2022-03-13 16:00:00,13.2,0.7,290,88,995.7,0.0,0.07,,,9.0
2022-03-13 17:00:00,12.6,0.2,0,96,995.7,0.0,0.03,,,8.0
2022-03-13 18:00:00,12.5,0.0,0,93,996.7,0.0,0.02,0.9,,9.0
2022-03-13 19:00:00,12.1,0.2,0,95,997.1,0.0,0.0,,,9.0
2022-03-13 20:00:00,12.1,0.0,0,97,998.2,,,,,8.0
2022-03-13 21:00:00,11.8,0.2,0,98,999.1,,,1.3,,10.0
2022-03-13 22:00:00,11.6,0.0,0,97,998.9,,,,,10.0
2022-03-13 23:00:00,11.3,0.0,0,98,999.2,,,,,9.0
2022-03-14 00:00:00,11.3,0.0,0,97,999.0,,,0.1,,9.0
2022-03-14 01:00:00,11.3,0.1,0,98,999.5,,,,,9.0
2022-03-14 02:00:00,11.1,0.1,0,98,999.3,,,,,10.0
2022-03-14 03:00:00,10.5,0.0,0,97,999.0,,,,,9.0
2022-03-14 04:00:00,10.4,0.1,0,97,998.9,,,,,10.0
2022-03-14 05:00:00,10.8,2.4,110,98,999.0,,,,,10.0
2022-03-14 06:00:00,10.5,3.7,110,90,998.7,,,,,10.0
2022-03-14 07:00:00,10.1,4.3,90,88,998.4,0.0,0.0,,,7.0
2022-03-14 08:00:00,10.3,2.7,110,85,997.7,0.0,0.18,,,1.0
2022-03-14 09:00:00,11.6,2.1,90,82,998.5,0.3,0.64,,,10.0
2022-03-14 10:00:00,12.8,1.0,230,76,998.8,0.2,0.97,,,10.0
2022-03-14 11:00:00,12.3,2.5,140,75,997.7,0.0,0.52,,,10.0
2022-03-14 12:00:00,12.5,3.8,110,77,995.8,0.0,0.97,,,10.0
2022-03-14 13:00:00,12.6,1.0,50,76,995.3,0.0,0.45,,,10.0
2022-03-14 14:00:00,12.3,1.5,180,75,993.2,0.0,0.22,,,10.0
2022-03-14 15:00:00,10.6,0.3,0,90,993.3,0.0,0.05,4.4,,10.0
2022-03-14 16:00:00,10.2,4.0,270,85,994.8,0.0,0.01,,,10.0
2022-03-14 17:00:00,9.3,2.7,250,86,995.4,0.0,0.02,,,10.0
2022-03-14 18:00:00,9.1,2.9,270,87,995.6,0.0,0.0,6.9,,9.0
2022-03-14 19:00:00,8.3,2.9,270,90,996.3,0.0,0.0,,,9.0
2022-03-14 20:00:00,7.9,3.0,270,86,996.8,,,,,9.0
2022-03-14 21:00:00,7.3,3.4,270,81,997.7,,,0.1,,9.0
2022-03-14 22:00:00,6.8,2.3,270,81,998.4,,,,,10.0
2022-03-14 23:00:00,6.1,2.7,270,80,998.8,,,,,8.0
2022-03-15 00:00:00,6.0,2.5,250,80,999.1,,,,,9.0
2022-03-15 01:00:00,5.8,2.0,270,81,999.6,,,,,9.0
2022-03-15 02:00:00,5.5,2.5,270,80,1000.3,,,,,10.0
2022-03-15 03:00:00,5.0,2.6,270,80,999.8,,,,,8.0
2022-03-15 04:00:00,4.9,2.5,250,82,999.6,,,,,9.0
2022-03-15 05:00:00,4.0,1.4,250,83,1000.4,,,,,0.0
2022-03-15 06:00:00,3.9,0.8,320,80,1001.0,,,,,0.0
2022-03-15 07:00:00,3.0,0.0,0,90,1001.3,0.0,0.0,,,1.0
2022-03-15 08:00:00,4.1,0.5,290,83,1002.0,0.0,0.03,,,10.0
2022-03-15 09:00:00,4.5,0.4,0,80,1002.2,0.0,0.41,,,10.0
2022-03-15 10:00:00,4.9,1.4,230,76,1002.6,0.0,0.61,,,10.0
2022-03-15 11:00:00,6.5,0.5,360,71,1002.0,0.1,1.11,,,9.0
2022-03-15 12:00:00,9.1,1.3,290,63,1000.9,1.0,2.64,,,0.0
2022-03-15 13:00:00,10.4,1.0,320,59,999.6,1.0,2.81,,,0.0
2022-03-15 14:00:00,12.3,1.4,290,54,999.1,1.0,2.73,,,0.0
2022-03-15 15:00:00,13.1,1.2,230,47,998.7,1.0,2.38,,,0.0
2022-03-15 16:00:00,14.4,1.0,340,41,998.3,1.0,1.87,,,0.0
2022-03-15 17:00:00,13.5,1.4,360,51,998.2,1.0,1.13,,,0.0
2022-03-15 18:00:00,12.1,0.1,0,56,997.8,0.8,0.42,,,5.0
2022-03-15 19:00:00,10.0,0.8,110,67,997.8,0.0,0.04,,,6.0
2022-03-15 20:00:00,8.6,0.7,90,75,998.3,,,,,6.0
2022-03-15 21:00:00,7.5,1.0,90,78,998.6,,,,,5.0
2022-03-15 22:00:00,6.6,0.2,0,83,998.6,,,,,5.0
2022-03-15 23:00:00,7.3,1.1,230,84,999.8,,,,,0.0
2022-03-16 00:00:00,4.6,0.6,90,88,1000.1,,,,,0.0
2022-03-16 01:00:00,3.9,1.0,90,89,1000.2,,,,,0.0
2022-03-16 02:00:00,3.5,0.8,70,90,1000.2,,,,,2.0
2022-03-16 03:00:00,2.5,0.2,0,92,1000.0,,,,,1.0
2022-03-16 04:00:00,2.0,0.2,0,93,999.7,,,,,0.0
2022-03-16 05:00:00,1.5,0.1,0,93,1000.5,,,,,0.0
2022-03-16 06:00:00,1.0,0.4,0,94,1001.0,,,,,2.0
2022-03-16 07:00:00,1.3,0.0,0,94,1001.3,0.0,0.0,,,0.0
2022-03-16 08:00:00,2.9,0.0,0,95,1001.9,0.2,0.18,,,4.0
2022-03-16 09:00:00,5.0,0.0,0,89,1002.8,1.0,0.82,,,5.0
2022-03-16 10:00:00,7.5,0.3,0,80,1003.3,1.0,1.42,,,6.0
2022-03-16 11:00:00,9.5,1.0,230,68,1003.1,1.0,1.81,,,7.0
2022-03-16 12:00:00,12.1,1.0,270,42,1002.1,1.0,2.36,,,6.0
2022-03-16 13:00:00,14.1,0.4,0,38,1001.5,1.0,2.8,,,0.0
2022-03-16 14:00:00,16.6,1.3,360,39,1000.8,1.0,2.64,,,0.0
2022-03-16 15:00:00,17.7,0.8,230,35,1000.5,1.0,2.36,,,3.0
2022-03-16 16:00:00,17.7,2.0,360,36,1000.6,1.0,1.72,,,3.0
2022-03-16 17:00:00,16.8,1.5,320,34,1001.3,1.0,0.95,,,7.0
2022-03-16 18:00:00,15.3,1.3,360,38,1002.1,0.4,0.38,,,7.0
2022-03-16 19:00:00,12.8,0.7,90,51,1002.2,0.0,0.01,,,8.0
2022-03-16 20:00:00,11.6,0.8,90,58,1002.8,,,,,9.0
2022-03-16 21:00:00,11.0,0.6,90,61,1003.5,,,,,10.0
2022-03-16 22:00:00,10.1,0.2,0,67,1004.6,,,,,10.0
2022-03-16 23:00:00,9.3,0.2,0,68,1004.8,,,,,10.0
2022-03-17 00:00:00,8.9,0.4,0,71,1004.6,,,,,9.0
2022-03-17 01:00:00,8.8,0.5,90,71,1004.4,,,,,10.0
2022-03-17 02:00:00,8.3,0.4,0,73,1005.1,,,,,10.0
2022-03-17 03:00:00,8.1,0.0,0,75,1005.2,,,,,10.0
2022-03-17 04:00:00,7.8,0.0,0,77,1005.3,,,,,10.0
2022-03-17 05:00:00,7.4,0.2,0,78,1005.3,,,,,10.0
2022-03-17 06:00:00,7.9,0.1,0,78,1005.9,,,,,10.0
2022-03-17 07:00:00,8.0,0.4,0,77,1005.4,0.0,0.0,,,10.0
2022-03-17 08:00:00,9.0,0.0,0,72,1005.9,0.0,0.14,,,10.0
2022-03-17 09:00:00,9.6,1.1,320,71,1006.4,0.0,0.24,,,10.0
2022-03-17 10:00:00,11.1,3.1,90,59,1006.7,0.0,0.35,,,10.0
2022-03-17 11:00:00,11.6,3.9,90,57,1006.4,0.0,0.79,,,10.0
2022-03-17 12:00:00,12.8,3.3,70,56,1006.3,0.0,1.28,,,9.0
2022-03-17 13:00:00,13.0,2.4,90,58,1005.5,0.0,1.29,,,10.0
2022-03-17 14:00:00,12.2,2.7,90,61,1004.8,0.0,0.69,,,10.0
2022-03-17 15:00:00,10.8,3.2,140,68,1004.6,0.0,0.37,0.0,,10.0
2022-03-17 16:00:00,10.1,3.1,90,74,1004.5,0.0,0.27,,,10.0
2022-03-17 17:00:00,9.6,2.7,90,75,1004.7,0.0,0.21,,,10.0
2022-03-17 18:00:00,8.8,3.0,90,74,1004.7,0.0,0.06,0.2,,10.0
2022-03-17 19:00:00,7.8,3.5,90,71,1004.8,0.0,0.0,,,10.0
2022-03-17 20:00:00,7.3,2.3,110,74,1004.7,,,,,10.0
2022-03-17 21:00:00,6.8,4.3,110,75,1004.5,,,0.3,,10.0
2022-03-17 22:00:00,6.0,3.6,110,78,1004.6,,,,,10.0
2022-03-17 23:00:00,5.9,2.6,110,74,1004.8,,,,,10.0
2022-03-18 00:00:00,5.6,2.6,90,78,1003.8,,,1.5,,10.0
2022-03-18 01:00:00,5.6,2.0,90,80,1002.6,,,,,10.0
2022-03-18 02:00:00,5.7,2.0,90,80,1001.8,,,,,10.0
2022-03-18 03:00:00,5.5,2.0,90,79,1000.7,,,0.6,,10.0
2022-03-18 04:00:00,5.3,1.7,90,79,1000.2,,,,,10.0
2022-03-18 05:00:00,4.9,2.3,70,77,999.9,,,,,10.0
2022-03-18 06:00:00,4.5,2.0,90,81,999.0,,,1.7,,10.0
2022-03-18 07:00:00,4.7,1.5,90,82,999.1,0.0,0.0,,,10.0
2022-03-18 08:00:00,4.9,2.0,90,82,999.2,0.0,0.0,,,10.0
2022-03-18 09:00:00,5.0,2.5,90,82,999.1,0.0,0.14,0.2,,10.0
2022-03-18 10:00:00,5.3,1.6,90,83,999.6,0.0,0.2,,,10.0
2022-03-18 11:00:00,6.3,3.5,110,78,998.1,0.0,0.78,,,10.0
2022-03-18 12:00:00,7.5,3.3,90,69,997.0,0.0,1.22,0.0,,10.0
2022-03-18 13:00:00,8.0,3.0,110,65,996.3,0.0,1.17,,,10.0
2022-03-18 14:00:00,8.3,0.3,0,63,996.3,0.0,0.56,,,9.0
2022-03-18 15:00:00,8.3,3.5,90,54,995.5,0.0,0.56,,,10.0
2022-03-18 16:00:00,7.9,2.8,70,55,995.1,0.0,0.73,,,10.0
2022-03-18 17:00:00,7.5,2.4,90,54,994.8,0.0,0.29,,,10.0
2022-03-18 18:00:00,6.1,2.4,70,63,995.8,0.0,0.06,0.0,,10.0
2022-03-18 19:00:00,5.5,3.7,70,64,995.5,0.0,0.0,,,10.0
2022-03-18 20:00:00,5.0,4.6,90,67,994.9,,,,,10.0
2022-03-18 21:00:00,5.0,1.7,110,66,995.6,,,,,10.0
2022-03-18 22:00:00,5.0,1.7,110,66,995.7,,,,,5.0
2022-03-18 23:00:00,4.9,0.3,0,68,995.7,,,,,1.0
2022-03-19 00:00:00,4.8,2.0,90,68,994.3,,,,,10.0
2022-03-19 01:00:00,4.6,0.9,90,69,994.2,,,,,10.0
2022-03-19 02:00:00,4.6,1.1,90,70,993.1,,,,,10.0
2022-03-19 03:00:00,4.0,1.1,160,72,993.2,,,0.2,,10.0
2022-03-19 04:00:00,2.2,1.3,90,85,992.7,,,,,10.0
2022-03-19 05:00:00,2.2,2.5,90,88,992.1,,,,0.6,10.0
2022-03-19 06:00:00,1.7,0.7,140,86,991.5,,,3.9,1.9,10.0
2022-03-19 07:00:00,1.9,0.5,140,90,991.3,0.0,0.0,,3.1,10.0
2022-03-19 08:00:00,1.6,0.4,0,91,991.6,0.0,0.0,,3.9,9.0
2022-03-19 09:00:00,1.6,0.4,0,91,991.8,0.0,0.07,3.7,5.2,10.0
2022-03-19 10:00:00,1.5,1.3,200,88,992.1,0.0,0.24,,5.2,9.0
2022-03-19 11:00:00,1.7,1.1,230,89,992.6,0.0,0.26,,5.2,10.0
2022-03-19 12:00:00,1.6,0.1,0,89,993.3,0.0,0.25,3.5,5.3,10.0
2022-03-19 13:00:00,2.2,0.1,0,91,994.1,0.0,0.38,,4.7,9.0
2022-03-19 14:00:00,3.8,0.1,0,87,994.4,0.1,1.0,,4.2,9.0
2022-03-19 15:00:00,4.5,0.4,0,79,994.8,0.0,0.8,1.0,3.9,9.0
2022-03-19 16:00:00,5.0,0.6,270,76,995.7,0.3,0.81,,3.3,9.0
2022-03-19 17:00:00,5.1,0.8,360,75,996.2,0.0,0.34,,3.3,9.0
2022-03-19 18:00:00,3.7,1.8,250,84,997.8,0.0,0.02,0.1,3.1,10.0
2022-03-19 19:00:00,3.4,0.2,0,89,998.4,0.0,0.0,,3.0,0.0
2022-03-19 20:00:00,3.5,0.1,0,89,998.9,,,,2.9,3.0
2022-03-19 21:00:00,3.2,0.3,0,92,999.2,,,0.0,2.8,9.0
2022-03-19 22:00:00,2.2,0.1,0,90,1000.0,,,,2.8,8.0
2022-03-19 23:00:00,2.2,0.9,90,92,1000.2,,,,2.8,0.0
2022-03-20 00:00:00,2.2,0.0,0,92,1001.3,,,,2.8,9.0
2022-03-20 01:00:00,2.7,0.0,0,94,1001.8,,,,2.7,5.0
2022-03-20 02:00:00,2.8,0.1,0,94,1002.6,,,,2.7,10.0
2022-03-20 03:00:00,2.7,0.1,0,94,1003.1,,,,2.7,10.0
2022-03-20 04:00:00,2.7,0.0,0,94,1002.8,,,,2.7,10.0
2022-03-20 05:00:00,2.7,0.0,0,94,1003.1,,,,2.7,10.0
2022-03-20 06:00:00,2.5,0.0,0,94,1002.9,,,0.0,2.7,9.0
2022-03-20 07:00:00,2.7,0.0,0,94,1003.9,0.0,0.0,,2.7,10.0
2022-03-20 08:00:00,3.0,0.0,0,93,1004.6,0.0,0.07,,2.7,10.0
2022-03-20 09:00:00,4.3,1.0,290,84,1005.3,0.0,0.56,,2.5,9.0
2022-03-20 10:00:00,4.8,0.9,200,80,1005.5,0.0,0.72,,1.8,9.0
2022-03-20 11:00:00,5.5,1.1,230,73,1004.8,0.0,0.81,,1.2,10.0
2022-03-20 12:00:00,5.8,3.0,250,75,1004.3,0.0,0.59,0.0,0.4,9.0
2022-03-20 13:00:00,5.5,1.9,250,74,1003.9,0.1,1.17,,0.1,9.0
2022-03-20 14:00:00,7.8,1.7,250,60,1003.0,0.6,2.11,,,9.0
2022-03-20 15:00:00,8.8,3.6,270,52,1002.6,0.9,1.95,0.0,,8.0
2022-03-20 16:00:00,8.4,2.8,270,48,1002.9,1.0,1.7,,,8.0
2022-03-20 17:00:00,8.4,3.1,270,47,1002.4,0.9,0.96,,,5.0
2022-03-20 18:00:00,7.5,3.2,270,47,1003.1,0.9,0.5,,,3.0
2022-03-20 19:00:00,6.0,2.6,270,54,1004.2,0.0,0.03,,,6.0
2022-03-20 20:00:00,5.3,2.0,250,56,1005.2,,,,,8.0
2022-03-20 21:00:00,4.1,2.5,290,51,1007.0,,,,,9.0
2022-03-20 22:00:00,3.2,0.7,270,58,1007.4,,,,,7.0
2022-03-20 23:00:00,1.0,0.4,0,73,1007.8,,,,,6.0
2022-03-21 00:00:00,0.1,0.6,110,77,1008.3,,,,,5.0
2022-03-21 01:00:00,-0.7,0.2,0,78,1008.7,,,,,
2022-03-21 02:00:00,-0.7,0.7,90,79,1009.4,,,,,7.0
2022-03-21 03:00:00,-0.9,0.6,70,84,1009.9,,,,,8.0
2022-03-21 04:00:00,-1.9,0.0,0,85,1009.7,,,,,6.0
2022-03-21 05:00:00,-2.5,0.0,0,88,1009.8,,,,,8.0
2022-03-21 06:00:00,-2.9,0.1,0,88,1010.0,,,,,8.0
2022-03-21 07:00:00,-3.0,0.0,0,89,1011.1,0.0,0.0,,,1.0
2022-03-21 08:00:00,-0.6,0.0,0,84,1011.9,0.9,0.41,,,0.0
2022-03-21 09:00:00,1.2,0.0,0,79,1011.7,1.0,1.13,,,0.0
2022-03-21 10:00:00,3.6,0.8,250,61,1010.6,1.0,1.88,,,3.0
2022-03-21 11:00:00,5.6,0.5,230,57,1011.2,1.0,2.36,,,5.0
2022-03-21 12:00:00,8.1,0.7,20,49,1010.3,1.0,2.47,,,8.0
2022-03-21 13:00:00,8.8,1.0,320,41,1008.9,0.8,2.22,,,9.0
2022-03-21 14:00:00,9.6,1.9,290,35,1008.4,0.8,1.92,,,9.0
2022-03-21 15:00:00,9.8,1.7,320,30,1007.2,1.0,1.62,,,7.0
2022-03-21 16:00:00,9.8,1.1,340,33,1007.3,0.1,0.88,,,10.0
2022-03-21 17:00:00,8.8,1.6,340,43,1007.6,0.0,0.46,,,10.0
2022-03-21 18:00:00,8.3,1.8,320,36,1007.5,0.0,0.17,,,10.0
2022-03-21 19:00:00,7.1,0.0,0,44,1007.2,0.0,0.01,,,10.0
2022-03-21 20:00:00,5.7,0.1,0,51,1007.2,,,,,10.0
2022-03-21 21:00:00,5.1,0.0,0,58,1008.5,,,,,10.0
2022-03-21 22:00:00,4.5,0.2,0,62,1008.3,,,,,10.0
2022-03-21 23:00:00,4.2,0.0,0,59,1008.8,,,,,10.0
2022-03-22 00:00:00,3.9,1.0,90,61,1008.1,,,,,9.0
2022-03-22 01:00:00,2.5,0.3,0,67,1007.8,,,,,
2022-03-22 02:00:00,1.8,0.4,0,70,1008.0,,,,,10.0
2022-03-22 03:00:00,0.6,0.2,0,74,1008.0,,,,,8.0
2022-03-22 04:00:00,0.2,0.0,0,74,1007.7,,,,,8.0
2022-03-22 05:00:00,-0.5,0.4,0,75,1008.2,,,,,8.0
2022-03-22 06:00:00,-1.1,0.7,90,78,1008.2,,,,,1.0
2022-03-22 07:00:00,-1.3,0.1,0,83,1008.8,0.0,0.0,,,0.0
2022-03-22 08:00:00,1.2,0.0,0,72,1009.0,0.9,0.38,,,0.0
2022-03-22 09:00:00,3.3,0.2,0,63,1009.6,1.0,1.13,,,0.0
2022-03-22 10:00:00,5.6,0.4,0,50,1009.2,1.0,1.91,,,0.0
2022-03-22 11:00:00,8.1,1.8,250,43,1008.9,1.0,2.5,,,0.0
2022-03-22 12:00:00,8.8,1.8,180,38,1008.5,1.0,2.86,,,0.0
2022-03-22 13:00:00,10.5,2.3,290,31,1007.9,1.0,3.02,,,4.0
2022-03-22 14:00:00,11.1,1.5,110,30,1006.5,1.0,2.89,,,0.0
2022-03-22 15:00:00,12.2,1.0,20,28,1005.8,1.0,2.57,,,0.0
2022-03-22 16:00:00,12.4,1.9,140,27,1005.9,1.0,1.96,,,1.0
2022-03-22 17:00:00,12.6,1.7,90,24,1004.7,1.0,1.26,,,5.0
2022-03-22 18:00:00,11.5,1.3,360,29,1004.5,1.0,0.56,,,0.0
2022-03-22 19:00:00,8.4,0.3,0,44,1004.9,0.2,0.06,,,0.0
2022-03-22 20:00:00,6.7,0.7,90,49,1005.7,,,,,1.0
2022-03-22 21:00:00,5.0,1.4,90,56,1006.5,,,,,0.0
2022-03-22 22:00:00,4.5,0.7,110,59,1005.8,,,,,2.0
2022-03-22 23:00:00,3.8,0.0,0,63,1005.9,,,,,5.0
2022-03-23 00:00:00,2.1,0.1,0,70,1006.1,,,,,0.0
2022-03-23 01:00:00,1.6,0.5,90,69,1006.4,,,,,5.0
2022-03-23 02:00:00,1.7,0.4,0,72,1006.0,,,,,10.0
2022-03-23 03:00:00,2.2,0.1,0,71,1005.8,,,,,9.0
2022-03-23 04:00:00,1.6,0.2,0,74,1005.1,,,,,10.0
2022-03-23 05:00:00,1.1,0.1,0,77,1004.7,,,,,10.0
2022-03-23 06:00:00,1.7,0.0,0,79,1005.1,,,,,10.0
2022-03-23 07:00:00,2.2,0.1,0,78,1005.1,0.0,0.0,,,10.0
2022-03-23 08:00:00,2.7,0.0,0,78,1005.1,0.0,0.01,,,10.0
2022-03-23 09:00:00,3.9,0.2,0,74,1004.5,0.0,0.19,,,10.0
2022-03-23 10:00:00,4.6,0.0,0,66,1004.4,0.0,0.42,,,
2022-03-23 11:00:00,7.1,0.8,270,55,1003.9,0.4,1.26,,,9.0
2022-03-23 12:00:00,7.6,2.1,270,52,1003.8,0.0,1.18,,,10.0
2022-03-23 13:00:00,7.2,2.4,270,54,1003.5,0.0,0.99,,,9.0
2022-03-23 14:00:00,6.9,3.0,290,52,1003.0,0.0,0.93,,,9.0
2022-03-23 15:00:00,7.5,3.3,250,49,1002.6,0.0,0.67,0.0,,9.0
2022-03-23 16:00:00,7.9,2.3,290,46,1002.4,0.0,0.65,,,9.0
2022-03-23 17:00:00,7.8,2.1,290,44,1002.1,0.0,0.56,,,7.0
2022-03-23 18:00:00,7.4,1.8,270,44,1002.3,0.8,0.39,,,5.0
2022-03-23 19:00:00,6.6,1.5,290,47,1002.2,0.0,0.03,,,0.0
2022-03-23 20:00:00,3.6,0.0,0,62,1002.9,,,,,0.0
2022-03-23 21:00:00,2.5,0.0,0,68,1003.3,,,,,0.0
2022-03-23 22:00:00,3.9,0.0,0,65,1003.3,,,,,2.0
2022-03-23 23:00:00,3.4,0.3,0,70,1003.8,,,,,3.0
2022-03-24 00:00:00,1.8,0.9,110,72,1003.5,,,,,0.0
2022-03-24 01:00:00,1.0,0.3,0,76,1004.1,,,,,0.0
2022-03-24 02:00:00,1.4,0.4,0,78,1004.6,,,,,0.0
2022-03-24 03:00:00,2.2,0.0,0,76,1004.4,,,,,0.0
2022-03-24 04:00:00,1.5,0.7,110,79,1004.1,,,,,7.0
2022-03-24 05:00:00,0.0,0.0,0,83,1003.9,,,,,0.0
2022-03-24 06:00:00,0.2,0.0,0,83,1004.7,,,,,8.0
2022-03-24 07:00:00,-0.1,0.2,0,86,1005.3,0.0,0.0,,,10.0
2022-03-24 08:00:00,1.8,0.0,0,80,1005.8,0.0,0.18,,,9.0
2022-03-24 09:00:00,3.2,0.3,0,76,1005.9,0.0,0.22,,,9.0
2022-03-24 10:00:00,5.0,0.5,250,69,1006.8,0.0,0.53,,,9.0
