지점,시작일,종료일,지점명,지점주소,관리관서,위도,경도,노장해발고도(m),기압계(관측장비지상높이(m)),기온계(관측장비지상높이(m)),풍속계(관측장비지상높이(m)),강우계(관측장비지상높이(m))
2884,2020-10-01,,신탄리(인제(DMZ)),,,38.3896,128.2481,,,,,
2885,2020-10-01,,외면리(고성(DMZ)),,,38.5665,128.2803,,,,,
2886,2020-08-01,,경인항,,,37.5665,126.5951,,,,,
2887,2020-10-01,,인천항,,,37.463,126.6242,,,,,
2888,2020-08-01,,동해항,,,37.4898,129.1232,,,,,
2890,2018-06-29,,곤신봉,강원도 강릉시 성산면 보광리,,37.7518,128.7706,705,,,,
2891,2013-01-01,,한석산,강원도 인제군 인제읍,,38.0514,128.2566,1114.56,,,,
2892,2013-01-01,,가득봉,강원도 인제군 상남면,,37.8461,128.1935,979.81,,,,
2893,2013-01-01,,불발령,강원도 홍천군 내면,,37.6953,128.3168,1013,,,,
2894,2013-01-01,,감투봉,강원도 양양군 현북면,,37.9569,128.5889,863.66,,,,
2895,2013-01-01,,전후재,(산지)강원도 강릉시 연곡면,,37.8442,128.6319,794.06,,,,
2896,2013-01-01,,사기막,강원도 강릉시 사천면,,37.7778,128.748,451.64,,,,
2897,2013-01-01,,제왕산,강원도 강릉시 왕산면,,37.6896,128.7902,778.34,,,,
2898,2013-01-01,,만덕봉,강원도 강릉시 강동면,,37.6175,128.9049,1033.05,,,,
2899,2013-01-01,,선자령,강원도 평창군 대관령면,,37.7225,128.745,1154.79,,,,
2900,2013-01-01,,가리왕산,강원도 정선군 북평면,,37.4686,128.5905,1061.13,,,,
2901,2013-01-01,,봉화치,강원도 정선군 북평면,,37.4415,128.6965,949,,,,
2902,2013-01-01,,갈고개,강원도 정선군 임계면,,37.5281,128.9351,861.72,,,,
2903,2013-01-01,,덕항산,강원도 삼척시 신기면,,37.3393,129.0144,1005.06,,,,
2904,2013-01-01,,함백산,,,37.1611,128.9192,1558.21,,,,
2905,2013-01-01,,사금산,강원도 삼척시 원덕읍,,37.2035,129.1691,1081.6,,,,
2906,2013-01-01,,배향산,강원도 영월군 수주면,,37.3021,128.1255,754.33,,,,
2907,2013-01-01,,사자산,강원도 횡성군 안흥면,,37.426,128.2561,811.9,,,,
2908,2013-01-01,,남병산,강원도 평창군 평창읍,,37.4111,128.4388,875.09,,,,
2909,2013-01-01,,대학산,강원도 홍천군 동면,,37.6697,128.075,560,,,,
2911,2013-01-01,,가리산,강원도 춘천시 동면,,37.8545,127.9284,743.23,,,,
2912,2016-03-07,,계관산,강원도 춘천시 서면 덕두원리,,37.8914,127.6123,663,,,,
2913,2016-03-07,,상서기,강원도 삼척시 원덕읍,,37.2246,129.2625,540,,,,
2914,2016-03-07,,소공령,강원도 삼척시 원덕읍 노곡리,,37.2274,129.317,346,,,,
2915,2016-03-07,,삼척 헬기장,강원도 삼척시 원덕읍 갈남리,,37.2134,129.3073,241,,,,
2916,2018-06-29,,검봉산,강원도 삼척시 원덕읍 이천리,,37.2278,129.2845,583,,,,
2917,2018-06-29,,삼척 중봉산,강원도 삼척시 하장면 갈전리,,37.4166,128.9051,1002,,,,
2918,2021-11-15,,횡성 청태산자연휴양림,,,37.5275,128.2919,542,,,,
2920,2010-11-15,,성국사,강원도 양양군 서면,,38.0761,128.4398,378,,,,
2921,2010-11-15,,한계령,강원도 양양군 서면,,38.0897,128.4286,553,,,,
2922,2010-11-15,,저항령,,,38.1775,128.455,465,,,,
2923,2010-11-15,,비선대,,,38.1556,128.4711,423,,,,
2924,2010-11-15,,약수,강원도 원주시 소초면,,37.3652,128.0483,1090,,,,
2925,2010-11-15,,세렴,강원도 원주시 소초면,,37.385,128.0584,515,,,,
2926,2010-11-15,,질아치,강원도 원주시 판부면,,37.3098,128.0263,575,,,,
2927,2010-11-15,,아들바위,강원도 원주시 판부면,,37.3045,128.0374,835,,,,
2928,2010-11-15,,백담,강원도 인제군 북면,,38.1919,128.3575,512,,,,
2929,2010-11-15,,장수대,강원도 인제군 북면,,38.1194,128.3418,820,,,,
2930,2010-11-15,,도둑바위,강원도 인제군 북면,,38.0995,128.394,674,,,,
2931,2010-11-15,,장군바위,강원도 인제군 북면,,38.1096,128.3697,1283,,,,
2933,2010-11-15,,노인봉,(산지)강원도 강릉시 연곡면,,37.7809,128.6403,1064,,,,
2934,2010-11-15,,매봉,(산지)강원도 강릉시 연곡면,,37.7701,128.7023,1304,,,,
2935,2012-09-20,,두로령,(산지)강원도 평창군 진부면,,37.8109,128.5725,290,,,,
2936,2014-07-03,,금대지구,강원도 원주시 판부면,,37.2791,128.0149,217,,,,
2937,2015-03-23,,소금강주차장,(산지)강원도 강릉시 연곡면,,37.8162,128.7088,972,,,,
2938,2016-03-10,,오대산진고개,강원도 평창군 대관령면,,37.7665,128.5135,945,,,,
2939,2016-03-10,,상원사,강원도 원주시 신림면,,37.3033,128.0542,972,,,,
2940,2016-03-10,,성남탐방로,강원도 원주시 신림면,,37.2942,128.0803,610,,,,
2941,2016-03-10,,부곡지구,강원도 횡성군 강림면,,37.3333,128.0744,529,,,,
2942,2016-03-10,,소청,강원도 인제군 북면,,38.1266,128.4532,1447,,,,
2943,2016-03-10,,수렴동,강원도 인제군 북면,,38.1467,128.4145,603,,,,
2944,2018-09-11,,천재단,강원도 태백시 소도동,,37.0962,128.9168,1560,,,,
2945,2018-09-11,,계방산,강원도 홍천군 내면,,37.728,128.4622,1492,,,,
2946,2019-04-08,,마등령,(산지)강원도 속초시 설악동,,38.1598,128.3196,1267,,,,
2947,2019-04-08,,점봉산,강원도 인제군 인제읍,,38.0167,128.4016,543,,,,
2948,2019-04-08,,태백산금대봉,강원도 정선군 고한읍,,37.2112,128.916,1418,,,,
2989,2019-06-21,,백령연화,,,37.9256,124.6437,70,,,,
3022,2019-11-07,,괴산 구석산,,,36.7445,127.6571,219,,,,
3023,2019-11-07,,음성 개미산,,,36.8707,127.6239,231,,,,
3024,2019-11-07,,충주 장병산,,,37.1122,127.9563,246,,,,
3025,2019-11-07,,충주 오청산,,,37.1329,127.9708,387,,,,
3026,2019-11-07,,충주 마미산,,,37.0727,128.0721,436,,,,
3027,2019-11-07,,제천 갱승갱이재,,,37.1679,127.9683,387,,,,
3028,2019-11-07,,단양 겸암산,,,37.0465,128.4756,572,,,,
3029,2019-11-07,,단양 밤재,,,37.0681,128.5106,364,,,,
3030,2019-11-07,,단양 청년봉,,,37.1098,128.488,713,,,,
3031,2019-11-07,,단양 삼태산,,,37.0995,128.3737,363,,,,
3032,2021-11-15,,괴산 갑산,,,36.8728,127.755,359,,,,
3033,2021-11-15,,보은 가덕산,,,36.5257,127.5743,324,,,,
3034,2021-11-15,,음성 칠성산,,,37.0101,127.6219,233,,,,
3035,2021-11-15,,음성 수정산,,,36.9391,127.7598,207,,,,
3036,2021-11-15,,증평 두타산,,,36.8192,127.561,515,,,,
3037,2021-11-15,,청주 샘봉산,,,36.4778,127.543,296,,,,
3038,2021-11-15,,청주 상당산성 자연휴양림,,,36.6756,127.5447,260,,,,
3100,2009-08-06,,광덕,충청북도 괴산군 문광면,,36.7899,127.785,120,,,,
3101,2009-08-06,,광전,충청북도 괴산군 감물면,,36.8367,127.8749,120.23,,,,
3102,2009-08-06,,괴산,충청북도 괴산군 괴산읍,,36.8117,127.7909,113.7,,,,
3103,2009-08-06,,도정,충청북도 괴산군 칠성면,,36.788,127.864,117.7,,,,
3104,2009-08-06,,목도,충청북도 괴산군 불정면,,36.8722,127.8542,102.72,,,,
3105,2009-08-06,,사담,충청북도 괴산군 사리면,,36.8169,127.6487,84.5,,,,
3106,2009-08-06,,수리,충청북도 괴산군 소수면,,36.856,127.7451,162.1,,,,
3107,2009-08-06,,오가,충청북도 괴산군 장연면,,36.8242,127.9553,183,,,,
3108,2009-08-06,,읍내,충청북도 괴산군 청안면,,36.772,127.6395,90.29,,,,
3109,2009-08-06,,청천,충청북도 괴산군 청천면,,36.6605,127.7373,185.96,,,,
3110,2009-08-06,,행촌,충청북도 괴산군 연풍면,,36.7665,128.0069,231,,,,
3112,2009-08-06,,사평,충청북도 단양군 가곡면,,37.0284,128.3854,164.68,,,,
3113,2009-08-06,,상방,충청북도 단양군 단성면,,36.9389,128.3208,160.15,,,,
3114,2009-08-06,,임현,충청북도 단양군 어상천면,,37.1023,128.3587,242.8,,,,
3115,2009-08-06,,장림,충청북도 단양군 대강면,,36.9223,128.3521,173.62,,,,
3116,2009-08-06,,평동,충청북도 단양군 매포읍,,37.0333,128.2957,169.64,,,,
3117,2009-08-06,,하리,충청북도 단양군 적성면,,36.9608,128.293,206.75,,,,
3118,2009-08-06,,거교,충청북도 보은군 회남면,,36.4454,127.5792,100.49,,,,
3119,2009-08-06,,관기,충청북도 보은군 마로면,,36.4357,127.8204,150.71,,,,
3120,2009-08-06,,구티,충청북도 보은군 산외면,,36.552,127.7326,201.53,,,,
3121,2009-08-06,,상판,충청북도 보은군 속리산면,,36.5121,127.8104,325.21,,,,
3122,2009-08-06,,원남,충청북도 보은군 삼승면,,36.3958,127.7276,170.02,,,,
3123,2009-08-06,,이평,충청북도 보은군 보은읍,,36.4894,127.7295,195.11,,,,
3124,2009-08-06,,장내,충청북도 보은군 장안면,,36.4697,127.7888,171.71,,,,
3125,2009-08-06,,중앙,충청북도 보은군 회인면,,36.4949,127.5965,115.95,,,,
3126,2009-08-06,,창리,충청북도 보은군 내북면,,36.5779,127.664,242.34,,,,
3127,2009-08-06,,하장,충청북도 보은군 탄부면,,36.4313,127.7962,149.7,,,,
3128,2009-08-06,,후평,충청북도 보은군 수한면,,36.4794,127.6987,170.16,,,,
3129,2009-08-06,,가곡,충청북도 영동군 양산면,,36.1223,127.669,140,,,,
3130,2009-08-06,,계산,충청북도 영동군 영동읍,,36.1752,127.7838,150,,,,
3132,2009-08-06,,괴목,충청북도 영동군 양강면,,36.1523,127.7507,150,,,,
3133,2009-08-06,,구촌,충청북도 영동군 용산면,,36.2597,127.8294,150,,,,
3134,2009-08-06,,남성,충청북도 영동군 황간면,,36.2285,127.9103,160,,,,
3135,2009-08-06,,노천,충청북도 영동군 매곡면,,36.1909,127.9321,180,,,,
3138,2009-08-06,,서산,충청북도 영동군 학산면,,36.0994,127.6849,156.72,,,,
3139,2009-08-06,,심천,충청북도 영동군 심천면,,36.2383,127.7217,110,,,,
3140,2009-08-06,,용화,충청북도 영동군 용화면,,36.0208,127.7673,270,,,,
3141,2009-08-06,,임산,충청북도 영동군 상촌면,,36.1488,127.9141,220,,,,
3142,2009-08-06,,추풍령,충청북도 영동군 추풍령면,,36.2146,127.9988,220,,,,
3145,2009-08-06,,강청,충청북도 옥천군 이원면,,36.2464,127.6198,117.17,,,,
3146,2009-08-06,,동평,충청북도 옥천군 군서면,,36.2796,127.5278,130.67,,,,
3148,2009-08-06,,산계,충청북도 옥천군 청성면,,36.327,127.7595,121.2,,,,
3149,2009-08-06,,삼양,충청북도 옥천군 옥천읍,,36.3067,127.5724,118.88,,,,
3150,2009-08-06,,연주,충청북도 옥천군 안남면,,36.3563,127.6728,89.65,,,,
3151,2009-08-06,,이백,충청북도 옥천군 군북면,,36.3302,127.5344,104.54,,,,
3152,2009-08-06,,지전,충청북도 옥천군 청산면,,36.3466,127.7921,120.46,,,,
3153,2009-08-06,,평산,충청북도 옥천군 동이면,,36.2839,127.6204,115.41,,,,
3154,2009-08-06,,현리,충청북도 옥천군 안내면,,36.3944,127.6625,97.43,,,,
3155,2009-08-06,,대장,충청북도 음성군 소이면,,36.9237,127.7576,126.32,,,,
3156,2009-08-06,,덕정,충청북도 음성군 삼성면,,37.0184,127.4951,116.17,,,,
3157,2009-08-06,,보천,충청북도 음성군 원남면,,36.8755,127.6488,152.67,,,,
3158,2009-08-06,,신양,충청북도 음성군 생극면,,37.0346,127.6068,95.19,,,,
3159,2009-08-06,,쌍정,충청북도 음성군 맹동면,,36.9302,127.5627,113.32,,,,
3160,2009-08-06,,오류,충청북도 음성군 대소면,,36.971,127.4837,95.72,,,,
3161,2009-08-06,,오향,충청북도 음성군 감곡면,,37.1124,127.6436,79.11,,,,
3162,2009-08-06,,읍내,충청북도 음성군 음성읍,,36.9403,127.6906,160.56,,,,
3163,2009-08-06,,구룡,충청북도 제천시 금성면,,37.0616,128.1687,171.69,,,,
3164,2009-08-06,,도전,충청북도 제천시 덕산면,,36.912,128.1644,280.03,,,,
3166,2009-08-06,,송계,충청북도 제천시 한수면,,36.8851,128.0819,189.64,,,,
3167,2009-08-06,,수산,충청북도 제천시 수산면,,36.9338,128.181,180.43,,,,
3168,2009-08-06,,시곡,충청북도 제천시 송학면,,37.1849,128.261,258.42,,,,
3169,2009-08-06,,주포,충청북도 제천시 봉양읍,,37.1326,128.1217,223.7,,,,
3170,2009-08-06,,천남,,,37.1326,128.191,261.25,,,,
3172,2009-08-06,,창동,충청북도 증평군 증평읍,,36.7853,127.5815,69.08,,,,
3173,2009-08-06,,화성,충청북도 증평군 도안면,,36.8134,127.6129,80.95,,,,
3175,2009-08-06,,옥성,충청북도 진천군 문백면,,36.7843,127.4375,87.62,,,,
3176,2009-08-06,,석현,충청북도 진천군 백곡면,,36.8838,127.3768,113.83,,,,
3177,2009-08-06,,읍내,충청북도 진천군 진천읍,,36.855,127.4413,80.06,,,,
3178,2009-08-06,,용몽,충청북도 진천군 덕산면,,36.9138,127.5094,84.39,,,,
3179,2009-08-06,,노원,충청북도 진천군 이월면,,36.9257,127.4286,90.16,,,,
3181,2009-08-06,,용정,충청북도 진천군 초평면,,36.8461,127.5264,90.44,,,,
3182,2009-08-06,,마산,충청북도 청주시청원구 오창읍 ,,36.7239,127.5354,59.29,,,,
3183,2009-08-06,,미원,충청북도 청주시상당구 미원면 미원리,,36.6361,127.6584,242.03,,,,
3184,2009-08-06,,미천,충청북도 청주시상당구 미원면 미원리,,36.5178,127.4962,109.69,,,,
3185,2009-08-06,,부강면부강,세종특별자치시 부강면,,36.5297,127.3709,70.15,,,,
3186,2009-08-06,,선동,,,36.4865,127.4242,60.44,,,,
3187,2009-08-06,,신대,충청북도 청주시청원구 오창읍 송대리,,36.7395,127.5422,67.76,,,,
3188,2009-08-06,,오산,,,36.6646,127.3756,42.96,,,,
3189,2009-08-06,,오송,,,36.6092,127.3245,39.05,,,,
3190,2009-08-06,,이목,충청북도 청주시상당구 미원면 미원리,,36.6225,127.6038,259.9,,,,
3191,2009-08-06,,인차,충청북도 청주시상당구 미원면 미원리,,36.5536,127.5487,94.29,,,,
3192,2009-08-06,,장대,충청북도 청주시청원구 오창읍 ,,36.7424,127.4545,66.9,,,,
3193,2009-08-06,,척산,,,36.5604,127.4336,100.22,,,,
3194,2009-08-06,,탑연,,,36.6212,127.3534,41.81,,,,
3196,2009-08-06,,문화,,,36.6357,127.4914,60.72,,,,
3198,2009-08-06,,대소,충청북도 충주시 수안보면 수회리,,36.9778,127.818,88.46,,,,
3199,2009-08-06,,도촌,충청북도 충주시 금가면,,37.043,127.9245,89.04,,,,
3200,2009-08-06,,세성,충청북도 충주시 살미면,,36.9054,127.9646,135.04,,,,
3201,2009-08-06,,송강,충청북도 충주시 산척면,,37.0763,127.9583,106.28,,,,
3202,2009-08-06,,신양,충청북도 충주시 주덕읍,,36.9756,127.7956,91.84,,,,
3203,2009-08-06,,연하,충청북도 충주시 노은면,,37.0481,127.7541,147.25,,,,
3204,2009-08-06,,오량,충청북도 충주시 소태면,,37.1098,127.8477,92.97,,,,
3206,2009-08-06,,용산,충청북도 충주시 엄정면,,37.0865,127.915,78.01,,,,
3207,2009-08-06,,용원,충청북도 충주시 신니면,,36.9958,127.7366,110.43,,,,
3208,2009-08-06,,용포,충청북도 충주시 앙성면,,37.1076,127.7529,113.78,,,,
3209,2009-08-06,,조동,충청북도 충주시 동량면,,37.0262,127.9631,88.81,,,,
3210,2009-08-06,,탑평,충청북도 충주시 가금면,,37.029,127.857,75.51,,,,
3211,2012-09-20,,호암동,,,36.9647,127.927,106,,,,
3212,2012-09-20,,용암동,,,36.6089,127.5013,62,,,,
3213,2012-09-20,,문화동(청주),,,36.6357,127.4914,54,,,,
3214,2012-09-20,,장락동,,,37.1451,128.2201,205,,,,
3215,2012-09-20,,사천동,,,36.6662,127.4749,68,,,,
3217,2012-09-20,,복대동,,,36.6347,127.447,54,,,,
3218,2012-09-20,,칠금동,,,36.9821,127.9191,79,,,,
3219,2012-09-20,,오창읍,충청북도 청주시청원구 오창읍 ,,36.7088,127.4219,71,,,,
3220,2012-09-20,,매포읍,충청북도 단양군 매포읍,,37.0332,128.2958,164,,,,
3221,2016-12-05,,오창산단,,,36.7122,127.4331,56.62,,,,
3222,2016-12-05,,칠금,충청북도 충주시,,36.9821,127.9191,,,,,
3223,2016-12-05,,단양,충청북도 단양군 단양읍,,36.9846,128.3655,210.37,,,,
3224,2018-05-13,,남차,충청북도 증평군 증평읍,,36.7237,127.6214,135,,,,
3225,2018-05-13,,수안보면,충청북도 충주시 수안보면,,36.8474,127.9947,221,,,,
3226,2018-05-13,,거룡,충청북도 충주시 수안보면,,36.9645,127.9386,106,,,,
3228,2019-04-08,,진천읍,,,36.8548,127.4412,80.06,,,,
3229,2019-04-08,,옥천읍,,,36.1823,127.3417,6.75,,,,
3230,2019-04-08,,증평읍,,,36.7921,127.587,54.98,,,,
3231,2019-04-08,,영동읍,,,36.5118,127.2629,,,,,
3232,2019-08-13,,영춘,충청북도,,37.0787,128.4873,180,,,,
3233,2019-08-13,,무극,충청북도,,36.9923,127.5861,161,,,,
3234,2018-09-10,,보은읍,,,36.4836,127.7171,195,,,,
3235,2020-03-01,,덕산읍,,,36.9018,127.5394,93,,,,
3236,2020-02-19,,영천동,,,37.0003,128.1682,173,,,,
3237,2020-02-19,,청풍면,,,37.1237,128.2008,236,,,,
3238,2019-11-22,,가덕면,,,36.5534,127.5493,95,,,,
3239,2018-12-22,,산남동,,,36.6137,127.4675,64,,,,
3240,2018-12-22,,오송읍,,,36.6325,127.325,38,,,,
3241,2020-01-14,,중앙탑면,,,37.0159,127.8262,250,,,,
3242,2020-01-14,,살미면,,,36.907,127.9684,125,,,,
3243,2019-02-01,,괴산읍,,,36.8075,127.7893,133,,,,
3244,2020-04-01,,감물면,,,36.8367,127.8752,120,,,,
3251,2013-01-16,,남일면,,,36.5641,127.5081,112,,,,
3252,2013-01-16,,방서동,,,36.5969,127.4988,236,,,,
3474,2017-03-02,,홍성읍,,,36.5977,126.655,49,,,,
3601,1962-11-11,,영춘,충청북도,,37.0753,128.4842,170,,,,
3700,1998-01-01,,오창,,,36.7228,127.4648,,,,,
3701,2002-01-01,,제천,,,37.1612,128.1761,,,,,
3702,2002-01-01,,옥천,,,36.3019,127.5964,,,,,
3703,1994-01-01,,진천,,,36.857,127.4651,,,,,
3704,2011-11-01,,청원군(오창읍),,,36.7265,127.463,40,,,,
3705,2011-11-01,,청주시(남일면),충청북도 청주시상당구 미원면 미원리,,36.588,127.5048,58,,,,
3707,2011-11-01,,충주시(달천동),,,36.9503,127.8972,76,,,,
3708,2019-04-03,,충주시(산척면),충청북도 충주시 산척면,,37.0729,128.0072,240.2,,,,
3801,2011-11-01,,주덕,충청북도 충주시 주덕읍,,36.9633,127.7607,120,,,,
3802,2011-11-01,,달천,충청북도 충주시 살미면,,36.9249,127.9246,169,,,,
3803,2011-11-01,,충주댐,충청북도 충주시 동량면,,37.0073,127.9923,93,,,,
3804,2011-11-01,,문의,충청북도 청주시상당구 미원면 미원리,,36.5128,127.5086,70,,,,
3805,2011-11-01,,청풍,충청북도 제천시 청풍면,,36.9964,128.1702,239,,,,
3806,1990-01-01,,덕산(충주댐),,,36.8922,128.1557,,,,,
3807,2011-11-01,,백운,충청북도 제천시 백운면,,37.139,128.0226,219,,,,
3808,2011-11-01,,덕산,충청북도 제천시 덕산면,,36.9011,128.1574,343,,,,
3809,2011-11-01,,제천,,,37.1191,128.2112,243,,,,
3810,1990-01-01,,장연(충주댐),,,36.8047,127.9523,,,,,
3811,2011-11-01,,이원(대청),충청북도 옥천군 이원면,,36.2422,127.6511,153,,,,
3812,2011-11-01,,안남,충청북도 옥천군 안남면,,36.3725,127.654,101,,,,
3813,2011-11-01,,군북,충청북도 옥천군 군북면,,36.3843,127.5399,102,,,,
3814,2011-11-01,,황간,충청북도 영동군 황간면,,36.2388,127.9156,232,,,,
3815,2011-11-01,,영동,충청북도 영동군 양강면,,36.1132,127.7934,400,,,,
3816,2011-11-01,,상촌,충청북도 영동군 상촌면,,36.1039,127.9289,422,,,,
3817,2011-11-01,,신함,충청북도 보은군 보은읍,,36.5167,127.7272,185,,,,
3818,2011-11-01,,보은2,충청북도 보은군 마로면,,36.4766,127.8766,431,,,,
3819,2011-11-01,,영춘,충청북도 단양군 영춘면,,37.0961,128.5128,250,,,,
3820,2011-11-01,,어상천,충청북도 단양군 어상천면,,37.0606,128.3812,194,,,,
3821,2011-11-01,,단양,충청북도 단양군 단성면,,36.9418,128.3246,251,,,,
3822,2011-11-01,,장연,충청북도 괴산군 장연면,,36.8106,127.9519,326,,,,
3823,2011-11-01,,괴산,충청북도 괴산군 소수면,,36.8187,127.7343,227,,,,
3870,2011-11-01,,청천면,충청북도 괴산군 청천면,,36.731,127.8046,186,,,,
3871,2015-01-07,,봉명동,충청북도 청주시흥덕구 봉명동,,36.6409,127.4596,59,,,,
3874,2018-08-24,,금왕,충청북도 음성군 금왕읍,,36.5943,127.3611,110,,,,
3891,2013-01-01,,장석산,충청북도 제천시 금성면,,37.0939,128.1774,402.92,,,,
3892,2013-01-01,,천등산,충청북도 충주시 산척면,,37.0857,127.9991,424.51,,,,
3893,2013-01-01,,원통산,충청북도 음성군 감곡면,,37.0883,127.6766,322.83,,,,
3894,2013-01-01,,박달산,충청북도 괴산군 장연면,,36.8102,127.9202,438.47,,,,
3895,2013-01-01,,남산,,,36.9568,127.9794,553.01,,,,
3896,2013-01-01,,도솔봉,충청북도 단양군 대강면,,36.8455,128.4249,711.68,,,,
3897,2013-01-01,,팔음산,충청북도 옥천군 청산면,,36.3504,127.8795,396.49,,,,
3898,2013-01-01,,금단산,충청북도 보은군 산외면,,36.612,127.7892,627.37,,,,
3899,2013-01-01,,탑산,충청북도 옥천군 동이면,,36.3236,127.6436,359.43,,,,
3900,2013-01-01,,삼봉산,충청북도 영동군 상촌면,,36.13,127.8436,647.38,,,,
3901,2018-06-29,,괴산 대곡산,충청북도 괴산군 불정면 앵천리,,36.8909,127.7891,260,,,,
3902,2018-06-29,,태화산,충청북도 단양군 영춘면 상리,,37.093,128.4723,665,,,,
3903,2018-06-29,,염동산,충청북도 보은군 회인면 건천리,,36.4875,127.6392,297,,,,
3904,2020-11-26,,괴산 송인산,,,36.7716,127.6823,441,,,,
3905,2020-11-26,,진천 양천산,,,36.8137,127.4613,242,,,,
3906,2020-11-26,,진천 만뢰산,,,36.867,127.3414,280,,,,
3910,2016-03-07,,적보산,충청북도 충주시 수안보면 수회리,,36.8676,127.9587,328,,,,
